id,race_id,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps,status,fastest_lap_time
455,23,331,140,2,15,15,0.0,51,Finished,1:44.769
456,23,435,212,16,16,16,0.0,51,Finished,1:46.608
457,23,659,212,15,17,R,0.0,48,Gearbox,1:45.959
458,23,788,169,3,18,R,0.0,45,Accident,1:44.481
459,23,735,12,19,19,R,0.0,29,Accident,1:46.207
460,23,562,6,12,20,R,0.0,3,Turbo,1:50.850
461,24,788,169,1,1,1,26.0,53,Finished,1:36.404
462,24,331,140,2,2,2,18.0,53,Finished,1:37.410
463,24,618,169,4,3,3,15.0,53,Finished,1:36.693
464,24,101,140,3,4,4,12.0,53,Finished,1:36.960
465,24,556,135,8,5,5,10.0,53,Finished,1:37.425
466,24,638,135,10,6,6,8.0,53,Finished,1:38.324
467,24,286,5,6,7,7,6.0,53,Finished,1:38.103
468,24,17,6,9,8,8,4.0,53,Finished,1:37.646
469,24,789,12,12,9,9,2.0,53,Finished,1:37.138
470,24,735,12,19,10,10,1.0,53,Finished,1:37.828
471,24,668,73,5,11,11,0.0,53,Finished,1:38.931
472,24,659,212,14,12,12,0.0,52,+1 Lap,1:38.314
473,24,775,5,,13,13,0.0,52,+1 Lap,1:38.980
474,24,562,6,11,14,14,0.0,52,+1 Lap,1:38.645
475,24,298,4,13,15,15,0.0,52,+1 Lap,1:38.702
476,24,441,73,7,16,16,0.0,52,+1 Lap,1:37.681
477,24,665,4,17,17,17,0.0,52,+1 Lap,1:37.992
478,24,435,212,16,18,18,0.0,52,+1 Lap,1:38.313
479,24,694,83,15,19,19,0.0,52,+1 Lap,1:38.847
480,24,499,83,18,20,20,0.0,52,+1 Lap,1:39.317
481,25,788,169,1,1,1,25.0,71,Finished,1:08.017
482,25,331,140,2,2,2,19.0,71,Finished,1:07.058
483,25,101,140,5,3,3,15.0,71,Finished,1:08.619
484,25,618,169,4,4,4,12.0,71,Finished,1:07.894
485,25,556,135,3,5,5,10.0,70,+1 Lap,1:08.903
486,25,668,73,12,6,6,8.0,70,+1 Lap,1:08.609
487,25,441,73,7,7,7,6.0,70,+1 Lap,1:08.738
488,25,735,12,9,8,8,4.0,70,+1 Lap,1:09.787
489,25,17,6,8,9,9,2.0,70,+1 Lap,1:09.749
490,25,775,5,11,10,10,1.0,70,+1 Lap,1:09.650
491,25,665,4,18,11,11,0.0,70,+1 Lap,1:09.128
492,25,789,12,14,12,12,0.0,70,+1 Lap,1:09.821
493,25,638,135,13,13,13,0.0,70,+1 Lap,1:09.305
494,25,562,6,17,14,14,0.0,70,+1 Lap,1:09.576
495,25,298,4,15,15,15,0.0,70,+1 Lap,1:09.723
496,25,694,83,19,16,16,0.0,69,+2 Laps,1:10.005
497,25,435,212,16,17,17,0.0,68,+3 Laps,1:10.104
498,25,499,83,20,18,18,0.0,68,+3 Laps,1:10.951
499,25,659,212,10,19,R,0.0,36,Engine,1:10.499
500,25,286,5,6,20,R,0.0,1,Collision,
501,26,788,169,1,1,1,26.0,71,Finished,1:06.200
502,26,101,140,5,2,2,18.0,71,Finished,1:08.374
503,26,556,135,2,3,3,15.0,71,Finished,1:08.471
504,26,331,140,4,4,4,12.0,71,Finished,1:08.126
505,26,668,73,10,5,5,10.0,71,Finished,1:07.762
506,26,618,169,3,6,6,8.0,71,Finished,1:08.192
507,26,638,135,13,7,7,6.0,71,Finished,1:08.820
508,26,441,73,12,8,8,4.0,71,Finished,1:08.698
509,26,286,5,6,9,9,2.0,71,Finished,1:08.146
510,26,17,6,14,10,10,1.0,70,+1 Lap,1:08.405
511,26,659,212,8,11,11,0.0,70,+1 Lap,1:08.900
512,26,775,5,7,12,12,0.0,70,+1 Lap,1:08.455
513,26,735,12,9,13,13,0.0,70,+1 Lap,1:08.659
514,26,298,4,15,14,14,0.0,70,+1 Lap,1:09.042
515,26,665,4,16,15,15,0.0,70,+1 Lap,1:08.874
516,26,435,212,18,16,16,0.0,70,+1 Lap,1:08.520
517,26,789,12,11,17,17,0.0,69,Collision,1:08.420
518,26,694,83,19,18,18,0.0,69,+2 Laps,1:09.394
519,26,499,83,20,19,19,0.0,69,+2 Laps,1:09.757
520,26,562,6,17,20,R,0.0,,Collision,
521,27,331,140,2,1,1,25.0,52,Finished,1:29.699
522,27,441,73,4,2,2,18.0,52,Finished,1:30.569
523,27,101,140,3,3,3,15.0,52,Finished,1:30.524
524,27,556,135,5,4,4,12.0,52,Finished,1:31.420
525,27,638,135,6,5,5,10.0,52,Finished,1:31.284
526,27,668,73,10,6,6,8.0,52,Finished,1:31.223
527,27,17,6,7,7,7,6.0,52,Finished,1:31.698
528,27,735,12,14,8,8,4.0,52,Finished,1:31.992
529,27,562,6,9,9,9,2.0,52,Finished,1:32.210
530,27,775,5,16,10,10,1.0,52,Finished,1:30.826
531,27,286,5,11,11,11,0.0,52,Finished,1:30.266
532,27,659,212,12,12,12,0.0,51,+1 Lap,1:32.049
533,27,298,4,15,13,13,0.0,51,+1 Lap,1:32.346
534,27,435,212,17,14,14,0.0,51,+1 Lap,1:32.477
535,27,665,4,13,15,15,0.0,51,+1 Lap,1:31.895
536,27,618,169,,16,16,0.0,51,+1 Lap,1:28.617
537,27,499,83,19,17,17,0.0,51,+1 Lap,1:32.909
538,27,694,83,18,18,18,0.0,51,+1 Lap,1:32.862
539,27,789,12,8,19,R,0.0,40,Retired,1:33.059
540,27,788,169,1,20,R,0.0,,Collision,
541,28,562,6,8,1,1,25.0,70,Finished,1:21.421
542,28,331,140,1,2,2,18.0,70,Finished,1:18.715
543,28,668,73,15,3,3,15.0,70,Finished,1:21.423
544,28,17,6,9,4,4,12.0,70,Finished,1:20.359
545,28,286,5,5,5,5,11.0,70,Finished,1:18.394
546,28,775,5,16,6,6,8.0,70,Finished,1:22.450
547,28,435,212,18,7,7,6.0,70,Finished,1:22.831
548,28,659,212,17,8,8,4.0,70,Finished,1:22.112
549,28,788,169,3,9,9,2.0,70,Finished,1:20.945
550,28,665,4,13,10,10,1.0,69,+1 Lap,1:21.518
551,28,638,135,11,11,11,0.0,69,+1 Lap,1:22.802
552,28,694,83,20,12,12,0.0,69,+1 Lap,1:22.711
553,28,298,4,,13,13,0.0,69,+1 Lap,1:22.736
554,28,499,83,19,14,R,0.0,3,Collision,
555,28,556,135,6,15,R,0.0,2,Collision,
556,28,101,140,2,16,R,0.0,,Collision,
557,28,618,169,4,17,R,0.0,,Collision,
558,28,441,73,7,18,R,0.0,,Collision,
559,28,735,12,12,19,R,0.0,,Collision,
560,28,789,12,10,20,D,0.0,70,Disqualified,1:21.459
561,29,788,169,1,1,1,12.5,1,Finished,
562,29,659,212,2,2,2,9.0,1,Finished,
563,29,331,140,3,3,3,7.5,1,Finished,
564,29,638,135,4,4,4,6.0,1,Finished,
565,29,789,12,5,5,5,5.0,1,Finished,
566,29,286,5,6,6,6,4.0,1,Finished,
567,29,562,6,8,7,7,3.0,1,Finished,
568,29,441,73,9,8,8,2.0,1,Finished,
569,29,435,212,10,9,9,1.0,1,Finished,
570,29,668,73,11,10,10,0.5,1,Finished,
571,29,17,6,12,11,11,0.0,1,Finished,
572,29,101,140,13,12,12,0.0,1,Finished,
573,29,298,4,14,13,13,0.0,1,Finished,
574,29,556,135,15,14,14,0.0,1,Finished,
575,29,775,5,16,15,15,0.0,1,Finished,
576,29,694,83,17,16,16,0.0,1,Finished,
577,29,499,83,18,17,17,0.0,1,Finished,
578,29,665,4,,18,18,0.0,1,Finished,
579,29,618,169,,19,19,0.0,1,Finished,
580,29,735,12,19,20,20,0.0,1,Finished,
581,30,788,169,1,1,1,25.0,72,Finished,1:13.275
582,30,331,140,2,2,2,19.0,72,Finished,1:11.097
583,30,101,140,3,3,3,15.0,72,Finished,1:12.549
584,30,286,5,4,4,4,12.0,71,+1 Lap,1:14.818
585,30,441,73,5,5,5,10.0,71,+1 Lap,1:14.780
586,30,17,6,9,6,6,8.0,71,+1 Lap,1:14.323
587,30,668,73,6,7,7,6.0,71,+1 Lap,1:15.260
588,30,618,169,,8,8,4.0,71,+1 Lap,1:13.461
589,30,562,6,8,9,9,2.0,71,+1 Lap,1:14.675
590,30,556,135,13,10,10,1.0,71,+1 Lap,1:14.236
591,30,638,135,10,11,11,0.0,71,+1 Lap,1:14.920
592,30,735,12,12,12,12,0.0,70,+2 Laps,1:15.611
593,30,789,12,15,13,13,0.0,70,+2 Laps,1:13.958
594,30,298,4,7,14,14,0.0,70,+2 Laps,1:15.125
595,30,419,4,16,15,15,0.0,70,+2 Laps,1:15.442
596,30,435,212,,16,16,0.0,70,+2 Laps,1:15.790
597,30,659,212,11,17,17,0.0,69,Gearbox,1:15.628
598,30,694,83,17,18,18,0.0,69,+3 Laps,1:15.927
599,30,775,5,14,19,R,0.0,48,Power Unit,1:15.783
600,30,499,83,18,20,R,0.0,41,Hydraulics,1:16.066
601,31,638,135,2,1,1,26.0,53,Finished,1:24.812
602,31,556,135,3,2,2,18.0,53,Finished,1:24.971
603,31,101,140,19,3,3,15.0,53,Finished,1:24.827
604,31,441,73,5,4,4,12.0,53,Finished,1:25.319
605,31,618,169,8,5,5,10.0,53,Finished,1:25.156
606,31,668,73,6,6,6,8.0,53,Finished,1:25.559
607,31,735,12,9,7,7,6.0,53,Finished,1:25.853
608,31,17,6,10,8,8,4.0,53,Finished,1:25.472
609,31,659,212,14,9,9,2.0,53,Finished,1:25.835
610,31,562,6,12,10,10,1.0,53,Finished,1:25.566
611,31,435,212,13,11,11,0.0,53,Finished,1:25.953
612,31,789,12,11,12,12,0.0,53,Finished,1:25.938
613,31,298,4,7,13,13,0.0,53,Finished,1:25.718
614,31,419,4,17,14,14,0.0,53,Finished,1:25.849
615,31,694,83,18,15,15,0.0,53,Finished,1:26.707
616,31,499,83,16,16,R,0.0,41,Power Unit,1:27.202
617,31,331,140,4,17,R,0.0,25,Collision,1:25.870
618,31,788,169,1,18,R,0.0,25,Collision,1:25.173
619,31,286,5,,19,R,0.0,3,Suspension,1:29.005
620,31,775,5,,20,W,0.0,,Brakes,
621,32,331,140,4,1,1,25.0,53,Finished,1:37.575
622,32,788,169,20,2,2,18.0,53,Finished,1:38.396
623,32,668,73,2,3,3,15.0,53,Finished,1:39.294
624,32,638,135,5,4,4,12.0,53,Finished,1:39.124
625,32,101,140,16,5,5,10.0,53,Finished,1:38.216
626,32,17,6,6,6,6,8.0,53,Finished,1:38.686
627,32,556,135,1,7,7,7.0,53,Finished,1:37.423
628,32,665,4,13,8,8,4.0,53,Finished,1:40.289
629,32,618,169,8,9,9,2.0,53,Finished,1:39.215
630,32,659,212,3,10,10,1.0,53,Finished,1:40.596
631,32,735,12,7,11,11,0.0,53,Finished,1:40.464
632,32,789,12,10,12,12,0.0,52,+1 Lap,1:39.251
633,32,286,5,11,13,13,0.0,52,+1 Lap,1:38.279
634,32,562,6,9,14,14,0.0,52,+1 Lap,1:40.598
635,32,441,73,19,15,15,0.0,52,+1 Lap,1:38.994
636,32,298,4,17,16,16,0.0,52,+1 Lap,1:39.058
637,32,775,5,12,17,17,0.0,52,+1 Lap,1:39.960
638,32,499,83,15,18,18,0.0,51,+2 Laps,1:41.713
639,32,435,212,18,19,19,0.0,47,Accident,1:40.000
640,32,694,83,14,20,R,0.0,32,Oil leak,1:40.276
641,33,101,140,1,1,1,26.0,58,Finished,1:30.432
642,33,788,169,2,2,2,18.0,58,Finished,1:32.759
643,33,618,169,6,3,3,15.0,58,Finished,1:32.459
644,33,441,73,3,4,4,12.0,58,Finished,1:32.737
645,33,331,140,11,5,5,10.0,58,Finished,1:32.763
646,33,286,5,4,6,6,8.0,58,Finished,1:32.814
647,33,556,135,7,7,7,6.0,58,Finished,1:32.446
648,33,668,73,19,8,8,4.0,58,Finished,1:31.921
649,33,735,12,8,9,9,2.0,58,Finished,1:32.608
650,33,562,6,12,10,10,1.0,57,+1 Lap,1:34.584
651,33,298,4,16,11,11,0.0,57,+1 Lap,1:32.904
652,33,665,4,17,12,12,0.0,57,+1 Lap,1:32.586
653,33,638,135,20,13,13,0.0,57,+1 Lap,1:33.255
654,33,775,5,9,14,14,0.0,57,+1 Lap,1:32.844
655,33,659,212,13,15,15,0.0,57,+1 Lap,1:33.399
656,33,17,6,5,16,16,0.0,57,+1 Lap,1:33.252
657,33,435,212,15,17,17,0.0,57,+1 Lap,1:33.672
658,33,789,12,10,18,18,0.0,57,+1 Lap,1:32.730
659,33,694,83,14,19,19,0.0,56,+2 Laps,1:34.209
660,33,499,83,18,20,20,0.0,56,+2 Laps,1:35.438
661,34,788,169,1,1,1,25.0,56,Finished,1:39.096
662,34,331,140,2,2,2,19.0,56,Finished,1:38.485
663,34,618,169,3,3,3,15.0,56,Finished,1:39.566
664,34,441,73,4,4,4,12.0,56,Finished,1:39.303
665,34,638,135,6,5,5,10.0,56,Finished,1:40.345
666,34,101,140,9,6,6,8.0,56,Finished,1:40.147
667,34,668,73,5,7,7,6.0,56,Finished,1:40.377
668,34,556,135,7,8,8,4.0,56,Finished,1:40.228
669,34,775,5,10,9,9,2.0,55,+1 Lap,1:41.151
670,34,789,12,18,10,10,1.0,55,+1 Lap,1:40.481
671,34,298,4,12,11,11,0.0,55,+1 Lap,1:41.145
672,34,735,12,13,12,12,0.0,55,+1 Lap,1:41.189
673,34,665,4,15,13,13,0.0,55,+1 Lap,1:41.340
674,34,659,212,20,14,14,0.0,55,+1 Lap,1:41.120
675,34,435,212,14,15,15,0.0,55,+1 Lap,1:41.818
676,34,694,83,16,16,16,0.0,54,+2 Laps,1:41.395
677,34,499,83,17,17,17,0.0,54,+2 Laps,1:42.886
678,34,17,6,19,18,R,0.0,49,Rear wing,1:40.067
679,34,562,6,11,19,R,0.0,40,Mechanical,1:42.194
680,34,286,5,8,20,R,0.0,14,Suspension,1:42.015
681,35,788,169,3,1,1,25.0,71,Finished,1:18.999
682,35,331,140,2,2,2,18.0,71,Finished,1:19.820
683,35,618,169,4,3,3,15.0,71,Finished,1:19.468
684,35,286,5,5,4,4,12.0,71,Finished,1:20.510
685,35,441,73,8,5,5,10.0,71,Finished,1:20.665
686,35,668,73,6,6,6,8.0,70,+1 Lap,1:20.081
687,35,789,12,9,7,7,6.0,70,+1 Lap,1:20.460
688,35,665,4,10,8,8,4.0,70,+1 Lap,1:20.713
689,35,17,6,12,9,9,2.0,70,+1 Lap,1:20.711
690,35,556,135,18,10,10,1.0,70,+1 Lap,1:20.617
691,35,298,4,11,11,11,0.0,70,+1 Lap,1:21.523
692,35,638,135,7,12,12,0.0,70,+1 Lap,1:21.069
693,35,562,6,19,13,13,0.0,70,+1 Lap,1:21.348
694,35,735,12,20,14,14,0.0,69,+2 Laps,1:20.930
695,35,101,140,1,15,15,0.0,69,+2 Laps,1:17.774
696,35,659,212,16,16,16,0.0,69,+2 Laps,1:22.016
697,35,435,212,13,17,17,0.0,69,+2 Laps,1:21.546
698,35,499,83,15,18,18,0.0,68,+3 Laps,1:21.402
699,35,694,83,14,19,R,0.0,,Collision,
700,35,775,5,17,20,R,0.0,,Collision,
701,36,331,140,10,1,1,25.0,71,Finished,1:11.982
702,36,788,169,2,2,2,18.0,71,Finished,1:12.486
703,36,101,140,1,3,3,15.0,71,Finished,1:12.526
704,36,618,169,4,4,4,13.0,71,Finished,1:11.010
705,36,441,73,6,5,5,10.0,71,Finished,1:12.822
706,36,668,73,3,6,6,8.0,71,Finished,1:12.710
707,36,286,5,7,7,7,6.0,70,+1 Lap,1:13.227
708,36,562,6,8,8,8,4.0,70,+1 Lap,1:14.430
709,36,17,6,12,9,9,2.0,70,+1 Lap,1:13.922
710,36,556,135,5,10,10,1.0,70,+1 Lap,1:13.761
711,36,789,12,9,11,11,0.0,70,+1 Lap,1:13.634
712,36,665,4,,12,12,0.0,70,+1 Lap,1:12.621
713,36,659,212,17,13,13,0.0,70,+1 Lap,1:14.355
714,36,298,4,13,14,14,0.0,70,+1 Lap,1:14.227
715,36,775,5,15,15,15,0.0,70,+1 Lap,1:14.204
716,36,435,212,16,16,16,0.0,70,+1 Lap,1:14.616
717,36,499,83,19,17,17,0.0,69,+2 Laps,1:14.954
718,36,694,83,18,18,18,0.0,69,+2 Laps,1:13.793
719,36,638,135,11,19,R,0.0,49,Power loss,1:14.443
720,36,735,12,14,20,R,0.0,47,Collision damage,1:15.344
721,37,331,140,1,1,1,25.0,57,Finished,1:25.084
722,37,788,169,7,2,2,19.0,57,Finished,1:23.196
723,37,17,6,3,3,3,15.0,57,Finished,1:26.682
724,37,618,169,11,4,4,12.0,57,Finished,1:25.613
725,37,562,6,9,5,5,10.0,57,Finished,1:27.061
726,37,735,12,12,6,6,8.0,57,Finished,1:27.356
727,37,668,73,5,7,7,6.0,57,Finished,1:26.570
728,37,441,73,13,8,8,4.0,57,Finished,1:26.555
729,37,556,135,4,9,9,2.0,56,+1 Lap,1:25.746
730,37,789,12,10,10,10,1.0,56,+1 Lap,1:26.434
731,37,286,5,2,11,11,0.0,56,+1 Lap,1:27.019
732,37,638,135,14,12,12,0.0,56,+1 Lap,1:27.198
733,37,775,5,8,13,13,0.0,56,+1 Lap,1:27.043
734,37,665,4,16,14,14,0.0,56,+1 Lap,1:26.358
735,37,298,4,18,15,15,0.0,56,+1 Lap,1:27.823
736,37,694,83,19,16,16,0.0,56,+1 Lap,1:28.412
737,37,659,212,15,17,17,0.0,55,+2 Laps,1:25.768
738,37,499,83,20,18,18,0.0,55,+2 Laps,1:27.340
739,37,435,212,17,19,R,0.0,50,Puncture,1:28.732
740,37,101,140,6,20,R,0.0,48,Damage,1:27.246
741,38,331,140,1,1,1,26.0,50,Finished,1:30.734
742,38,788,169,3,2,2,18.0,50,Finished,1:31.488
743,38,101,140,2,3,3,15.0,50,Finished,1:31.408
744,38,562,6,9,4,4,12.0,50,Finished,1:31.797
745,38,638,135,11,5,5,10.0,50,Finished,1:32.716
746,38,286,5,6,6,6,8.0,50,Finished,1:32.297
747,38,441,73,4,7,7,6.0,50,Finished,1:31.601
748,38,668,73,15,8,8,4.0,50,Finished,1:31.851
749,38,298,4,10,9,9,2.0,50,Finished,1:32.865
750,38,556,135,7,10,10,1.0,50,Finished,1:31.914
751,38,735,12,18,11,11,0.0,50,Finished,1:32.804
752,38,435,212,16,12,12,0.0,50,Finished,1:32.751
753,38,17,6,13,13,13,0.0,49,+1 Lap,1:31.633
754,38,775,5,8,14,14,0.0,49,+1 Lap,1:32.506
755,38,665,4,12,15,15,0.0,49,+1 Lap,1:32.778
756,38,789,12,17,16,R,0.0,44,Collision damage,1:34.030
757,38,618,169,5,17,R,0.0,14,Collision,1:34.138
758,38,499,83,20,18,R,0.0,14,Collision,1:37.043
759,38,659,212,14,19,R,0.0,14,Collision,1:36.130
760,38,694,83,19,20,R,0.0,8,Accident,1:36.043
761,39,788,169,1,1,1,26.0,58,Finished,1:26.103
762,39,331,140,2,2,2,18.0,58,Finished,1:26.615
763,39,668,73,5,3,3,15.0,58,Finished,1:27.618
764,39,775,5,8,4,4,12.0,58,Finished,1:27.496
765,39,286,5,12,5,5,10.0,58,Finished,1:27.342
766,39,101,140,6,6,6,8.0,58,Finished,1:26.862
767,39,556,135,3,7,7,6.0,58,Finished,1:26.762
768,39,17,6,11,8,8,4.0,58,Finished,1:27.607
769,39,562,6,9,9,9,2.0,58,Finished,1:28.249
770,39,441,73,7,10,10,1.0,58,Finished,1:28.433
771,39,789,12,15,11,11,0.0,58,Finished,1:28.303
772,39,638,135,10,12,12,0.0,57,+1 Lap,1:28.723
773,39,735,12,13,13,13,0.0,57,+1 Lap,1:28.567
774,39,694,83,19,14,14,0.0,57,+1 Lap,1:29.457
775,39,618,169,4,15,15,0.0,55,Engine,1:26.419
776,39,435,212,16,16,R,0.0,50,Accident,1:29.293
777,39,298,4,14,17,R,0.0,33,Gearbox,1:29.442
778,39,659,212,17,18,R,0.0,26,Gearbox,1:30.647
779,39,665,4,18,19,R,0.0,25,Brakes,1:29.698
780,39,499,83,20,20,W,0.0,,Illness,
781,40,441,73,1,1,1,26.0,57,Finished,1:34.570
782,40,668,73,3,2,2,18.0,57,Finished,1:35.740
783,40,331,140,5,3,3,15.0,57,Finished,1:36.228
784,40,659,140,9,4,4,12.0,57,Finished,1:36.302
785,40,480,83,7,5,5,10.0,57,Finished,1:36.623
786,40,101,4,6,6,6,8.0,57,Finished,1:36.599
787,40,562,6,11,7,7,6.0,57,Finished,1:37.110
788,40,775,5,16,8,8,4.0,57,Finished,1:37.104
789,40,17,6,8,9,9,2.0,57,Finished,1:36.733
790,40,837,4,15,10,10,1.0,57,Finished,1:36.685
791,40,694,83,12,11,11,0.0,57,Finished,1:36.956
792,40,735,12,19,12,12,0.0,57,Finished,1:37.146
793,40,11,212,14,13,13,0.0,57,Finished,1:37.355
794,40,638,135,18,14,14,0.0,57,Finished,1:37.261
795,40,556,135,13,15,15,0.0,57,Finished,1:36.988
796,40,435,212,20,16,16,0.0,57,Finished,1:38.251
797,40,373,12,17,17,17,0.0,57,Finished,1:38.201
798,40,618,169,4,18,18,0.0,56,Fuel pressure,1:36.089
799,40,788,169,2,19,19,0.0,54,Fuel pressure,1:35.440
800,40,286,5,10,20,R,0.0,44,Power Unit,1:37.324
801,41,788,169,4,1,1,25.0,50,Finished,1:31.772
802,41,441,73,2,2,2,19.0,50,Finished,1:31.634
803,41,668,73,3,3,3,15.0,50,Finished,1:31.905
804,41,618,169,1,4,4,12.0,50,Finished,1:32.042
805,41,659,140,6,5,5,10.0,50,Finished,1:32.821
806,41,562,6,5,6,6,8.0,50,Finished,1:33.103
807,41,556,135,11,7,7,6.0,50,Finished,1:32.753
808,41,286,5,9,8,8,4.0,50,Finished,1:33.468
809,41,480,83,10,9,9,2.0,50,Finished,1:32.779
810,41,331,140,15,10,10,1.0,50,Finished,1:32.997
811,41,837,4,12,11,11,0.0,50,Finished,1:33.924
812,41,373,12,17,12,12,0.0,50,Finished,1:33.651
813,41,735,12,13,13,13,0.0,49,+1 Lap,1:34.446
814,41,11,212,16,14,14,0.0,47,Collision damage,1:34.368
815,41,101,4,8,15,R,0.0,36,Cooling system,1:33.979
816,41,17,6,7,16,R,0.0,35,Water pump,1:33.831
817,41,638,135,14,17,R,0.0,35,Gearbox,1:34.487
818,41,435,212,18,18,R,0.0,14,Accident,1:37.530
819,41,775,5,19,19,R,0.0,,Power Unit,
820,41,694,83,,20,W,0.0,,Withdrew,
821,42,441,73,1,1,1,26.0,58,Finished,1:20.260
822,42,618,169,3,2,2,18.0,58,Finished,1:21.094
823,42,659,140,6,3,3,15.0,58,Finished,1:21.495
824,42,331,140,5,4,4,12.0,58,Finished,1:21.886
825,42,556,135,4,5,5,10.0,58,Finished,1:22.248
826,42,638,135,7,6,6,8.0,58,Finished,1:22.451
827,42,562,6,8,7,7,6.0,58,Finished,1:22.469
828,42,101,4,12,8,8,4.0,58,Finished,1:21.651
829,42,286,5,11,9,9,2.0,58,Finished,1:22.731
830,42,11,212,20,10,10,1.0,58,Finished,1:22.589
831,42,837,4,14,11,11,0.0,58,Finished,1:22.541
832,42,735,12,19,12,12,0.0,58,Finished,1:23.592
833,42,694,83,15,13,13,0.0,57,+1 Lap,1:23.006
834,42,480,83,16,14,14,0.0,57,+1 Lap,1:23.071
835,42,775,5,13,15,15,0.0,57,+1 Lap,1:23.342
836,42,435,212,18,16,16,0.0,57,+1 Lap,1:23.882
837,42,17,6,10,17,17,0.0,57,+1 Lap,1:20.846
838,42,788,169,2,18,R,0.0,38,Fuel leak,1:21.677
839,42,789,12,17,19,R,0.0,22,Accident,1:25.189
840,42,668,73,9,20,R,0.0,1,Spun off,
841,43,788,169,1,1,1,26.0,63,Finished,1:18.446
842,43,618,169,3,2,2,18.0,63,Finished,1:18.949
843,43,556,135,5,3,3,15.0,63,Finished,1:20.903
844,43,659,140,11,4,4,12.0,63,Finished,1:20.962
845,43,101,4,7,5,5,10.0,63,Finished,1:20.758
846,43,441,73,2,6,6,8.0,63,Finished,1:18.574
847,43,775,5,12,7,7,6.0,63,Finished,1:20.544
848,43,789,12,13,8,8,4.0,63,Finished,1:21.211
849,43,480,83,8,9,9,2.0,63,Finished,1:21.238
850,43,735,12,15,10,10,1.0,62,+1 Lap,1:21.750
851,43,11,212,18,11,11,0.0,62,+1 Lap,1:21.757
852,43,286,5,17,12,12,0.0,62,+1 Lap,1:21.713
853,43,331,140,14,13,13,0.0,62,+1 Lap,1:21.419
854,43,562,6,16,14,14,0.0,62,+1 Lap,1:21.887
855,43,837,4,,15,15,0.0,62,+1 Lap,1:21.286
856,43,435,212,19,16,16,0.0,62,+1 Lap,1:21.338
857,43,694,83,10,17,17,0.0,62,+1 Lap,1:18.999
858,43,638,135,6,18,18,0.0,62,+1 Lap,1:21.577
859,43,17,6,9,19,R,0.0,6,Collision damage,1:39.685
860,43,668,73,4,20,R,0.0,,Collision,
861,44,788,169,3,1,1,26.0,57,Finished,1:31.361
862,44,441,73,1,2,2,18.0,57,Finished,1:31.488
863,44,668,73,2,3,3,15.0,57,Finished,1:31.790
864,44,618,169,4,4,4,12.0,57,Finished,1:31.819
865,44,659,140,12,5,5,10.0,57,Finished,1:32.195
866,44,331,140,6,6,6,8.0,57,Finished,1:32.941
867,44,101,4,5,7,7,6.0,57,Finished,1:33.184
868,44,562,6,20,8,8,4.0,57,Finished,1:33.163
869,44,11,212,18,9,9,2.0,57,Finished,1:33.447
870,44,735,12,,10,10,1.0,57,Finished,1:33.312
871,44,17,6,11,11,11,0.0,57,Finished,1:33.331
872,44,775,5,9,12,12,0.0,57,Finished,1:33.035
873,44,638,135,14,13,13,0.0,57,Finished,1:33.265
874,44,435,212,19,14,14,0.0,57,Finished,1:34.169
875,44,694,83,15,15,15,0.0,57,Finished,1:32.528
876,44,480,83,16,16,16,0.0,56,Front wing,1:33.511
877,44,789,12,,17,17,0.0,54,Collision,1:33.479
878,44,286,5,7,18,R,0.0,45,Suspension,1:34.487
879,44,556,135,8,19,R,0.0,39,Collision,1:33.411
880,44,837,4,17,20,R,0.0,6,Water leak,1:35.731
881,45,788,169,2,1,1,25.0,66,Finished,1:25.456
882,45,618,169,5,2,2,19.0,66,Finished,1:24.108
883,45,659,140,4,3,3,15.0,66,Finished,1:24.636
884,45,668,73,3,4,4,12.0,66,Finished,1:25.985
885,45,331,140,6,5,5,10.0,66,Finished,1:24.253
886,45,101,4,7,6,6,8.0,66,Finished,1:26.395
887,45,562,6,12,7,7,6.0,66,Finished,1:25.935
888,45,556,135,11,8,8,4.0,66,Finished,1:25.619
889,45,17,6,20,9,9,2.0,65,+1 Lap,1:26.599
890,45,775,5,13,10,10,1.0,65,+1 Lap,1:26.828
891,45,789,12,16,11,11,0.0,65,+1 Lap,1:27.629
892,45,638,135,9,12,12,0.0,65,+1 Lap,1:27.285
893,45,286,5,14,13,13,0.0,65,+1 Lap,1:26.987
894,45,694,83,10,14,14,0.0,65,+1 Lap,1:27.447
895,45,735,12,17,15,15,0.0,65,+1 Lap,1:26.876
896,45,435,212,19,16,16,0.0,64,+2 Laps,1:27.246
897,45,480,83,8,17,17,0.0,64,+2 Laps,1:27.537
898,45,11,212,18,18,18,0.0,64,+2 Laps,1:28.281
899,45,837,4,15,19,R,0.0,28,Power loss,1:28.415
900,45,441,73,1,20,R,0.0,27,Turbo,1:27.030
901,46,618,169,3,1,1,25.0,64,Finished,1:16.028
902,46,668,73,2,2,2,18.0,64,Finished,1:16.421
903,46,788,169,4,3,3,15.0,64,Finished,1:16.052
904,46,441,73,1,4,4,12.0,64,Finished,1:16.249
905,46,659,140,6,5,5,10.0,64,Finished,1:16.830
906,46,556,135,5,6,6,9.0,64,Finished,1:14.693
907,46,17,6,7,7,7,6.0,64,Finished,1:15.882
908,46,331,140,8,8,8,4.0,64,Finished,1:17.203
